date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:58:28	80320/80320	---M--	200	added ('OK')	application/octet-stream	etag:%225554a423-139c0%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-black-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-black-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:58:35	95122/95122	---M--	200	added ('OK')	application/octet-stream	etag:%225554a423-17392%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-black-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-black-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:58:41	273328/273328	---M--	200	added ('OK')	application/octet-stream	etag:%225554a424-42bb0%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-blackitalic-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-blackitalic-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:58:42	113116/113116	---M--	200	added ('OK')	application/octet-stream	etag:%225554a423-1b9dc%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-black-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-black-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:58:53	107502/107502	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42d-1a3ee%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:58:56	91224/91224	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42e-16458%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:00	107502/107502	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42d-1a3ee%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:07	247456/247456	---M--	200	added ('OK')	application/octet-stream	etag:%225554a423-3c6a0%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-black-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-black-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:15	131852/131852	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42e-2030c%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:17	107310/107310	---M--	200	added ('OK')	application/octet-stream	etag:%225554a426-1a32e%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:22	91248/91248	---M--	200	added ('OK')	application/octet-stream	etag:%225554a427-16470%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:33	107310/107310	---M--	200	added ('OK')	application/octet-stream	etag:%225554a426-1a32e%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:40	130492/130492	---M--	200	added ('OK')	application/octet-stream	etag:%225554a426-1fdbc%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:40	279572/279572	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42e-44414%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-lightitalic-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:48	92632/92632	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42c-169d8%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:53	78256/78256	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42d-131b0%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
21:59:57	92632/92632	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42c-169d8%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:05	274512/274512	---M--	200	added ('OK')	application/octet-stream	etag:%225554a426-43050%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-bolditalic-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:06	110364/110364	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42d-1af1c%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:15	108507/108507	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42b-1a7db%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:20	91896/91896	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42c-166f8%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:24	108507/108507	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42b-1a7db%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:31	242544/242544	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42d-3b370%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-light-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:36	131864/131864	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42c-20318%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:42	106293/106293	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42a-19f35%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:45	90288/90288	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42b-160b0%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:00:54	106293/106293	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42a-19f35%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:04	129448/129448	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42a-1f9a8%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:04	282696/282696	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42b-45048%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-italic-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:09	94522/94522	---M--	200	added ('OK')	application/octet-stream	etag:%225554a429-1713a%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:17	80172/80172	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42a-1392c%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:20	94522/94522	---M--	200	added ('OK')	application/octet-stream	etag:%225554a429-1713a%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:28	112536/112536	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42a-1b798%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:28	273136/273136	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42b-42af0%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavyitalic-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:36	95882/95882	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42e-1768a%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:41	80712/80712	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42f-13b48%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:44	95882/95882	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42e-1768a%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:55	113584/113584	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42f-1bbb0%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:01:55	242944/242944	---M--	200	added ('OK')	application/octet-stream	etag:%225554a429-3b500%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-heavy-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:00	95236/95236	---M--	200	added ('OK')	application/octet-stream	etag:%225554a431-17404%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:08	80328/80328	---M--	200	added ('OK')	application/octet-stream	etag:%225554a431-139c8%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:11	95236/95236	---M--	200	added ('OK')	application/octet-stream	etag:%225554a431-17404%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:17	113384/113384	---M--	200	added ('OK')	application/octet-stream	etag:%225554a431-1bae8%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:19	247032/247032	---M--	200	added ('OK')	application/octet-stream	etag:%225554a42f-3c4f8%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-medium-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:29	89371/89371	---M--	200	added ('OK')	application/octet-stream	etag:%225554a434-15d1b%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:29	75708/75708	---M--	200	added ('OK')	application/octet-stream	etag:%225554a434-127bc%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:34	89371/89371	---M--	200	added ('OK')	application/octet-stream	etag:%225554a434-15d1b%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:46	247448/247448	---M--	200	added ('OK')	application/octet-stream	etag:%225554a431-3c698%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-regular-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:48	106236/106236	---M--	200	added ('OK')	application/octet-stream	etag:%225554a434-19efc%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:02:52	107310/107310	---M--	200	added ('OK')	application/octet-stream	etag:%225554a430-1a32e%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:01	91100/91100	---M--	200	added ('OK')	application/octet-stream	etag:%225554a430-163dc%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:06	232904/232904	---M--	200	added ('OK')	application/octet-stream	etag:%225554a434-38dc8%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thin-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:06	107310/107310	---M--	200	added ('OK')	application/octet-stream	etag:%225554a430-1a32e%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:12	130380/130380	---M--	200	added ('OK')	application/octet-stream	etag:%225554a430-1fd4c%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:20	81020/81020	---M--	200	added ('OK')	application/octet-stream	etag:%225554a432-13c7c%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:21	95492/95492	---M--	200	added ('OK')	application/octet-stream	etag:%225554a432-17504%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:28	95492/95492	---M--	200	added ('OK')	application/octet-stream	etag:%225554a432-17504%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:38	113768/113768	---M--	200	added ('OK')	application/octet-stream	etag:%225554a432-1bc68%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:44	278668/278668	---M--	200	added ('OK')	application/octet-stream	etag:%225554a430-4408c%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-mediumitalic-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:47	108574/108574	---M--	200	added ('OK')	application/octet-stream	etag:%225554a433-1a81e%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:03:53	91988/91988	---M--	200	added ('OK')	application/octet-stream	etag:%225554a433-16754%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:01	245540/245540	---M--	200	added ('OK')	application/octet-stream	etag:%225554a432-3bf24%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibold-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:02	108574/108574	---M--	200	added ('OK')	application/octet-stream	etag:%225554a433-1a81e%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:08	131368/131368	---M--	200	added ('OK')	application/octet-stream	etag:%225554a433-20128%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:17	90460/90460	---M--	200	added ('OK')	application/octet-stream	etag:%225554a436-1615c%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thinitalic-webfont.woff2	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thinitalic-webfont.woff2	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:19	107008/107008	---M--	200	added ('OK')	application/octet-stream	etag:%225554a435-1a200%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thinitalic-webfont.eot	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thinitalic-webfont.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:29	130484/130484	---M--	200	added ('OK')	application/octet-stream	etag:%225554a435-1fdb4%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thinitalic-webfont.woff	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thinitalic-webfont.woff	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:34	107008/107008	---M--	200	added ('OK')	application/octet-stream	etag:%225554a435-1a200%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-thinitalic-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-thinitalic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:38	56006/56006	---M--	200	added ('OK')	application/octet-stream	etag:%225554a59e-dac6%22	http://html.templines.com/shoptime-html/bath/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.2.0	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/font-awesome/fonts/fontawesome-webfont78ce.eot	(from http://html.templines.com/shoptime-html/bath/fonts/font-awesome/css/font-awesome.min.css)
22:04:39	281488/281488	---M--	200	added ('OK')	application/octet-stream	etag:%225554a433-44b90%22	http://html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.ttf	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/lato/lato-semibolditalic-webfont.ttf	(from http://html.templines.com/shoptime-html/bath/fonts/lato/stylesheet.css)
22:04:44	56006/56006	---M--	200	added ('OK')	application/octet-stream	etag:%225554a59e-dac6%22	http://html.templines.com/shoptime-html/bath/fonts/font-awesome/fonts/fontawesome-webfont.eot?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://html.templines.com/shoptime-html/bath/fonts/font-awesome/css/font-awesome.min.css)
22:04:51	287007/287007	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225554a59e-4611f%22	http://html.templines.com/shoptime-html/bath/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.2.0	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/font-awesome/fonts/fontawesome-webfont78ce.svg	(from http://html.templines.com/shoptime-html/bath/fonts/font-awesome/css/font-awesome.min.css)
22:04:51	256/256	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Feb%202017%2014:04:51%20GMT	http://html.templines.com/shoptime-html/bath/fonts/glyphicons-halflings-regular.html	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/glyphicons-halflings-regular.html	(from http://html.templines.com/shoptime-html/bath/css/bootstrap.css)
22:04:51	260/260	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Feb%202017%2014:04:51%20GMT	http://html.templines.com/shoptime-html/bath/fonts/glyphicons-halflings-regulard41d.html?	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/glyphicons-halflings-regulard41dd41d.html	(from http://html.templines.com/shoptime-html/bath/css/bootstrap.css)
22:04:52	258/258	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Feb%202017%2014:04:52%20GMT	http://html.templines.com/shoptime-html/bath/fonts/glyphicons-halflings-regular-2.html	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/glyphicons-halflings-regular-2.html	(from http://html.templines.com/shoptime-html/bath/css/bootstrap.css)
22:04:52	65452/65452	---M--	200	added ('OK')	application/octet-stream	etag:%225554a59e-ffac%22	http://html.templines.com/shoptime-html/bath/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.2.0	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/font-awesome/fonts/fontawesome-webfont78ce.woff	(from http://html.templines.com/shoptime-html/bath/fonts/font-awesome/css/font-awesome.min.css)
22:04:52	258/258	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Feb%202017%2014:04:52%20GMT	http://html.templines.com/shoptime-html/bath/fonts/glyphicons-halflings-regular-3.html	F:/wamp/wed3/html.templines.com/shoptime-html/bath/fonts/glyphicons-halflings-regular-3.html	(from http://html.templines.com/shoptime-html/bath/css/bootstrap.css)
