date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:07	148958/148958	---M--	200	added ('OK')	image/jpeg	etag:%225554a457-245de%22	http://html.templines.com/shoptime-html/child/media/product/3.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/product/3.jpg	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:08	4686/4686	---M--	200	added ('OK')	image/png	etag:%225554a350-124e%22	http://html.templines.com/shoptime-html/child/images/partner_logo_1.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/images/partner_logo_1.png	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:09	4906/4906	---M--	200	added ('OK')	image/png	etag:%225554a350-132a%22	http://html.templines.com/shoptime-html/child/images/partner_logo_2.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/images/partner_logo_2.png	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:11	6236/6236	---M--	200	added ('OK')	image/png	etag:%225554a350-185c%22	http://html.templines.com/shoptime-html/child/images/partner_logo_3.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/images/partner_logo_3.png	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:12	4498/4498	---M--	200	added ('OK')	image/png	etag:%225554a350-1192%22	http://html.templines.com/shoptime-html/child/images/partner_logo_4.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/images/partner_logo_4.png	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:13	4530/4530	---M--	200	added ('OK')	image/png	etag:%225554a350-11b2%22	http://html.templines.com/shoptime-html/child/images/partner_logo_5.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/images/partner_logo_5.png	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:18	247823/247823	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a355-3c80f%22	http://html.templines.com/shoptime-html/child/js/jquery.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/jquery.js	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:19	27822/27822	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a354-6cae%22	http://html.templines.com/shoptime-html/child/js/bootstrap.min.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/bootstrap.min.js	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:20	12895/12895	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a355-325f%22	http://html.templines.com/shoptime-html/child/js/jquery.icheck.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/jquery.icheck.js	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:20	256526/256526	---M--	200	added ('OK')	image/jpeg	etag:%225554a456-3ea0e%22	http://html.templines.com/shoptime-html/child/media/product/1.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/product/1.jpg	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:21	8045/8045	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a356-1f6d%22	http://html.templines.com/shoptime-html/child/js/package.min.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/package.min.js	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:21	22489/22489	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a355-57d9%22	http://html.templines.com/shoptime-html/child/js/jquery.flexslider.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/jquery.flexslider.js	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:22	12420/12420	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a356-3084%22	http://html.templines.com/shoptime-html/child/js/scripts.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/scripts.js	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:22	19359/19359	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a453-4b9f%22	http://html.templines.com/shoptime-html/child/js/bxslider/jquery.bxslider.min.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/bxslider/jquery.bxslider.min.js	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:23	7421/7421	---MCZ	200	added ('OK')	text/css	etag:W/%225554a452-1cfd%22	http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:23	21984/21984	---MCZ	200	added ('OK')	text/css	etag:W/%225554a5a5-55e0%22	http://html.templines.com/shoptime-html/child/fonts/font-awesome/css/font-awesome.min.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/font-awesome/css/font-awesome.min.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:24	14389/14389	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34b-3835%22	http://html.templines.com/shoptime-html/child/css/bootstrap-theme.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/bootstrap-theme.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:24	117002/117002	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34b-1c90a%22	http://html.templines.com/shoptime-html/child/css/bootstrap.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/bootstrap.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:25	56966/56966	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34d-de86%22	http://html.templines.com/shoptime-html/child/css/style.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/style.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:25	1537/1537	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34c-601%22	http://html.templines.com/shoptime-html/child/css/minimal.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/minimal.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:25	4059/4059	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34c-fdb%22	http://html.templines.com/shoptime-html/child/css/jquery.bxslider.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/jquery.bxslider.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:25	648/648	---M--	200	added ('OK')	text/css	etag:%225554a34d-288%22	http://html.templines.com/shoptime-html/child/css/yamm.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/yamm.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:26	20451/20451	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34c-4fe3%22	http://html.templines.com/shoptime-html/child/css/jquery-ui.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/jquery-ui.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:26	1038/1038	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34c-40e%22	http://html.templines.com/shoptime-html/child/css/jquery.ui.slider.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/jquery.ui.slider.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:27	11194/11194	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34b-2bba%22	http://html.templines.com/shoptime-html/child/css/flexslider.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/flexslider.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:27	6324/6324	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34b-18b4%22	http://html.templines.com/shoptime-html/child/css/flexslider-product.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/flexslider-product.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:28	58518/58518	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34b-e496%22	http://html.templines.com/shoptime-html/child/css/animate.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/animate.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:28	68258/68258	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34c-10aa2%22	http://html.templines.com/shoptime-html/child/css/hover.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/hover.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:28	1993/1993	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34c-7c9%22	http://html.templines.com/shoptime-html/child/css/jquery.selectbox.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/jquery.selectbox.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:29	18616/18616	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34d-48b8%22	http://html.templines.com/shoptime-html/child/css/responsive.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/responsive.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:29	302669/302669	---M--	200	added ('OK')	image/jpeg	etag:%225554a456-49e4d%22	http://html.templines.com/shoptime-html/child/media/product/2.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/product/2.jpg	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:29	2931/2931	---MCZ	200	added ('OK')	text/css	etag:W/%225554a34b-b73%22	http://html.templines.com/shoptime-html/child/css/debugging.css	F:/wamp/wed1/html.templines.com/shoptime-html/child/css/debugging.css	(from http://html.templines.com/shoptime-html/child/css/master.css)
21:12:32	20774/20774	---M--	200	added ('OK')	image/jpeg	etag:%225554a458-5126%22	http://html.templines.com/shoptime-html/child/media/promo/1.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/promo/1.jpg	(from http://html.templines.com/shoptime-html/child/index.html)
21:12:34	25442/25442	---M--	200	added ('OK')	image/jpeg	etag:%225554a458-6362%22	http://html.templines.com/shoptime-html/child/media/promo/2.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/promo/2.jpg	(from http://html.templines.com/shoptime-html/child/index.html)
21:12:34	11191/11191	---M--	200	added ('OK')	image/jpeg	etag:%225554a458-2bb7%22	http://html.templines.com/shoptime-html/child/media/promo/3.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/promo/3.jpg	(from http://html.templines.com/shoptime-html/child/index.html)
21:12:37	12932/12932	---M--	200	added ('OK')	image/jpeg	etag:%225554a458-3284%22	http://html.templines.com/shoptime-html/child/media/promo/5.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/promo/5.jpg	(from http://html.templines.com/shoptime-html/child/index.html)
21:12:38	365752/365752	---M--	200	added ('OK')	image/jpeg	etag:%225554a457-594b8%22	http://html.templines.com/shoptime-html/child/media/product/4.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/product/4.jpg	(from http://html.templines.com/shoptime-html/child/product.html)
21:12:38	24860/24860	---M--	200	added ('OK')	image/jpeg	etag:%225554a458-611c%22	http://html.templines.com/shoptime-html/child/media/promo/4.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/promo/4.jpg	(from http://html.templines.com/shoptime-html/child/index.html)
21:12:42	32008/32008	---M--	200	added ('OK')	image/jpeg	etag:%225554a357-7d08%22	http://html.templines.com/shoptime-html/child/media/sale.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/sale.jpg	(from http://html.templines.com/shoptime-html/child/index.html)
21:12:44	106557/106557	---M--	200	added ('OK')	image/jpeg	etag:%225554a459-1a03d%22	http://html.templines.com/shoptime-html/child/media/slides/1.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/slides/1.jpg	(from http://html.templines.com/shoptime-html/child/index.html)
21:12:46	14690/14690	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a355-3962%22	http://html.templines.com/shoptime-html/child/js/jquery.selectbox-0.2.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/jquery.selectbox-0.2.js	(from http://html.templines.com/shoptime-html/child/catalog.html)
21:12:47	46085/46085	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225554a355-b405%22	http://html.templines.com/shoptime-html/child/js/jquery-ui.min.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/js/jquery-ui.min.js	(from http://html.templines.com/shoptime-html/child/catalog.html)
21:13:15	200036/200036	---M--	200	added ('OK')	image/png	etag:%225554a45a-30d64%22	http://html.templines.com/shoptime-html/child/media/slides/catalog-slide3.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/slides/catalog-slide3.png	(from http://html.templines.com/shoptime-html/child/catalog.html)
21:13:27	60218/60218	---M--	200	added ('OK')	image/jpeg	etag:%225554a454-eb3a%22	http://html.templines.com/shoptime-html/child/media/blog/1.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/1.jpg	(from http://html.templines.com/shoptime-html/child/blog.html)
21:13:28	252823/252823	---M--	200	added ('OK')	image/png	etag:%225554a357-3db97%22	http://html.templines.com/shoptime-html/child/media/maps.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/maps.png	(from http://html.templines.com/shoptime-html/child/contact.html)
21:13:28	312674/312674	---M--	200	added ('OK')	image/png	etag:%225554a459-4c562%22	http://html.templines.com/shoptime-html/child/media/slides/catalog-slide1.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/slides/catalog-slide1.png	(from http://html.templines.com/shoptime-html/child/catalog.html)
21:13:29	13369/13369	---M--	200	added ('OK')	image/png	etag:%225554a454-3439%22	http://html.templines.com/shoptime-html/child/media/blog/user1.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/user1.png	(from http://html.templines.com/shoptime-html/child/blog.html)
21:13:30	1918/1918	---M--	200	added ('OK')	image/png	etag:%225554a34e-77e%22	http://html.templines.com/shoptime-html/child/images/audio_player.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/images/audio_player.png	(from http://html.templines.com/shoptime-html/child/blog.html)
21:13:30	338967/338967	---M--	200	added ('OK')	image/png	etag:%225554a45a-52c17%22	http://html.templines.com/shoptime-html/child/media/slides/catalog-slide2.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/slides/catalog-slide2.png	(from http://html.templines.com/shoptime-html/child/catalog.html)
21:13:30	7619/7619	---M--	200	added ('OK')	image/png	etag:%225554a5ac-1dc3%22	http://html.templines.com/shoptime-html/child/media/blog/images/post_01.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/images/post_01.png	(from http://html.templines.com/shoptime-html/child/blog.html)
21:13:30	7909/7909	---M--	200	added ('OK')	image/png	etag:%225554a5ac-1ee5%22	http://html.templines.com/shoptime-html/child/media/blog/images/post_02.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/images/post_02.png	(from http://html.templines.com/shoptime-html/child/blog.html)
21:13:31	8366/8366	---M--	200	added ('OK')	image/png	etag:%225554a5ac-20ae%22	http://html.templines.com/shoptime-html/child/media/blog/images/post_03.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/images/post_03.png	(from http://html.templines.com/shoptime-html/child/blog.html)
21:13:31	7684/7684	---M--	200	added ('OK')	image/png	etag:%225554a5ac-1e04%22	http://html.templines.com/shoptime-html/child/media/blog/images/post_04.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/images/post_04.png	(from http://html.templines.com/shoptime-html/child/blog.html)
21:13:31	7532/7532	---M--	200	added ('OK')	image/png	etag:%225554a5ac-1d6c%22	http://html.templines.com/shoptime-html/child/media/blog/images/post_05.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/images/post_05.png	(from http://html.templines.com/shoptime-html/child/blog.html)
21:13:33	14362/14362	---M--	200	added ('OK')	image/png	etag:%225554a454-381a%22	http://html.templines.com/shoptime-html/child/media/blog/user2.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/user2.png	(from http://html.templines.com/shoptime-html/child/blog_single_post.html)
21:13:33	245/245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Feb%202017%2013:13:33%20GMT	http://html.templines.com/shoptime-html/child/Popover%20requires%20tooltip.js	F:/wamp/wed1/html.templines.com/shoptime-html/child/Popover%20requires%20tooltip.js	(from http://html.templines.com/shoptime-html/child/js/bootstrap.min.js)
21:13:34	2888/2888	---M--	200	added ('OK')	image/png	etag:%225554a354-b48%22	http://html.templines.com/shoptime-html/child/images/user_img.png	F:/wamp/wed1/html.templines.com/shoptime-html/child/images/user_img.png	(from http://html.templines.com/shoptime-html/child/blog_single_post.html)
21:13:41	77738/77738	---M--	200	added ('OK')	image/jpeg	etag:%225554a454-12faa%22	http://html.templines.com/shoptime-html/child/media/blog/2.jpg	F:/wamp/wed1/html.templines.com/shoptime-html/child/media/blog/2.jpg	(from http://html.templines.com/shoptime-html/child/blog_single_post.html)
21:13:48	88220/88220	---M--	200	added ('OK')	application/octet-stream	etag:%225554a445-1589c%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.woff2	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.woff2	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:13:49	103937/103937	---M--	200	added ('OK')	application/octet-stream	etag:%225554a445-19601%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.eot	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:13:51	103937/103937	---M--	200	added ('OK')	application/octet-stream	etag:%225554a445-19601%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.eot?	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:01	127032/127032	---M--	200	added ('OK')	application/octet-stream	etag:%225554a445-1f038%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.woff	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.woff	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:03	74368/74368	---M--	200	added ('OK')	application/octet-stream	etag:%225554a444-12280%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.woff2	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.woff2	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:05	87658/87658	---M--	200	added ('OK')	application/octet-stream	etag:%225554a444-1566a%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.eot	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:18	87658/87658	---M--	200	added ('OK')	application/octet-stream	etag:%225554a444-1566a%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.eot?	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfontd41d.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:18	104352/104352	---M--	200	added ('OK')	application/octet-stream	etag:%225554a444-197a0%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.woff	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.woff	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:31	277036/277036	---M--	200	added ('OK')	application/octet-stream	etag:%225554a445-43a2c%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.ttf	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairlineitalic-webfont.ttf	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:33	94790/94790	---M--	200	added ('OK')	application/octet-stream	etag:%225554a441-17246%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.eot	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:33	80312/80312	---M--	200	added ('OK')	application/octet-stream	etag:%225554a442-139b8%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.woff2	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.woff2	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:40	231712/231712	---M--	200	added ('OK')	application/octet-stream	etag:%225554a444-38920%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.ttf	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-hairline-webfont.ttf	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:46	94790/94790	---M--	200	added ('OK')	application/octet-stream	etag:%225554a441-17246%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.eot?	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfontd41d.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:51	113056/113056	---M--	200	added ('OK')	application/octet-stream	etag:%225554a442-1b9a0%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.woff	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.woff	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:14:58	105586/105586	---M--	200	added ('OK')	application/octet-stream	etag:%225554a440-19c72%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.eot	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:04	105586/105586	---M--	200	added ('OK')	application/octet-stream	etag:%225554a440-19c72%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.eot?	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfontd41d.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:06	89516/89516	---M--	200	added ('OK')	application/octet-stream	etag:%225554a441-15dac%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.woff2	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.woff2	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:12	243852/243852	---M--	200	added ('OK')	application/octet-stream	etag:%225554a442-3b88c%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.ttf	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-bold-webfont.ttf	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:19	128672/128672	---M--	200	added ('OK')	application/octet-stream	etag:%225554a441-1f6a0%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.woff	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.woff	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:21	95122/95122	---M--	200	added ('OK')	application/octet-stream	etag:%225554a43f-17392%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-black-webfont.eot	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-black-webfont.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:26	80320/80320	---M--	200	added ('OK')	application/octet-stream	etag:%225554a440-139c0%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-black-webfont.woff2	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-black-webfont.woff2	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:34	95122/95122	---M--	200	added ('OK')	application/octet-stream	etag:%225554a43f-17392%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-black-webfont.eot?	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-black-webfontd41d.eot	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:38	113116/113116	---M--	200	added ('OK')	application/octet-stream	etag:%225554a440-1b9dc%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-black-webfont.woff	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-black-webfont.woff	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
21:15:41	273328/273328	---M--	200	added ('OK')	application/octet-stream	etag:%225554a440-42bb0%22	http://html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.ttf	F:/wamp/wed1/html.templines.com/shoptime-html/child/fonts/lato/lato-blackitalic-webfont.ttf	(from http://html.templines.com/shoptime-html/child/fonts/lato/stylesheet.css)
